transaction_id,date,warehouse_id,region,sku,product_name,category,transaction_type,quantity,customer_id,reference,unit_cost_cad,total_value_cad
TXN-0000182,2025-08-22,WH-011,West,SKU-1006,Iced Tea - Peach,Beverages,Outbound,-953,C010,SO-93753,4.25,4050.25
TXN-0000183,2025-08-22,WH-001,Atlantic,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Transfer,248,,TR-73300,9.75,2418.00
TXN-0000184,2025-08-22,WH-004,Ontario,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Outbound,-1028,C002,SO-17852,12.50,12850.00
TXN-0000185,2025-08-22,WH-003,Atlantic,SKU-1014,Deodorant - Fresh Scent,Personal Care,Outbound,-1051,C004,SO-54589,10.25,10772.75
TXN-0000186,2025-08-22,WH-010,West,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Outbound,-753,,SO-62260,6.80,5120.40
TXN-0000187,2025-08-22,WH-003,Atlantic,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-1250,C002,SO-51827,14.25,17812.50
TXN-0000188,2025-08-22,WH-004,Ontario,SKU-1014,Deodorant - Fresh Scent,Personal Care,Inbound,2341,,PO-42495,10.25,23995.25
TXN-0000189,2025-08-22,WH-003,Atlantic,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Inbound,2073,,PO-90658,4.20,8706.60
TXN-0000190,2025-08-22,WH-007,Quebec,SKU-1007,Energy Drink - Arctic Blast,Beverages,Adjustment,-30,,ADJ-52917,8.75,262.50
TXN-0000191,2025-08-22,WH-010,West,SKU-1023,Fiber Supplement Powder,Health & Wellness,Outbound,-426,C008,SO-77466,16.75,7135.50
TXN-0000192,2025-08-22,WH-008,Quebec,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Transfer,-246,,TR-61543,9.75,2398.50
TXN-0000193,2025-08-22,WH-009,Quebec,SKU-1014,Deodorant - Fresh Scent,Personal Care,Adjustment,-23,,ADJ-86460,10.25,235.75
TXN-0000194,2025-08-22,WH-006,Ontario,SKU-1001,Trail Mix - Canadian Blend,Snacks & Confectionery,Inbound,2527,,PO-88317,5.25,13266.75
TXN-0000195,2025-08-22,WH-011,West,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Outbound,-1199,C001,SO-24089,12.50,14987.50
TXN-0000196,2025-08-22,WH-007,Quebec,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Transfer,287,,TR-57964,6.80,1951.60
TXN-0000197,2025-08-22,WH-001,Atlantic,SKU-1012,Shampoo - Moisturizing,Personal Care,Inbound,2801,,PO-35513,15.75,44115.75
TXN-0000198,2025-08-22,WH-006,Ontario,SKU-1017,Laundry Detergent Pods,Household Cleaning,Inbound,2082,,PO-76093,18.50,38517.00
TXN-0000199,2025-08-22,WH-008,Quebec,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-1376,C010,SO-25572,14.25,19608.00
TXN-0000200,2025-08-22,WH-003,Atlantic,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Outbound,-794,C009,SO-57920,4.20,3334.80
TXN-0000201,2025-08-22,WH-013,West,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Inbound,2585,,PO-62610,6.80,17578.00
TXN-0000202,2025-08-22,WH-009,Quebec,SKU-1001,Trail Mix - Canadian Blend,Snacks & Confectionery,Inbound,1061,,PO-53652,5.25,5570.25
TXN-0000203,2025-08-22,WH-013,West,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Outbound,-405,C010,SO-77568,9.75,3948.75
TXN-0000204,2025-08-22,WH-003,Atlantic,SKU-1010,Hand Soap - Lavender,Personal Care,Transfer,183,,TR-90805,8.25,1509.75
TXN-0000205,2025-08-22,WH-012,West,SKU-1009,Cold Brew Coffee RTD,Beverages,Outbound,-1138,C009,SO-79774,7.50,8535.00
TXN-0000206,2025-08-22,WH-008,Quebec,SKU-1022,Probiotics Daily,Health & Wellness,Outbound,-1072,C001,SO-58281,22.50,24120.00
TXN-0000207,2025-08-22,WH-006,Ontario,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Inbound,2206,,PO-86507,12.50,27575.00
TXN-0000208,2025-08-22,WH-005,Ontario,SKU-1023,Fiber Supplement Powder,Health & Wellness,Transfer,113,,TR-44803,16.75,1892.75
TXN-0000209,2025-08-22,WH-011,West,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-566,C001,SO-86483,14.25,8065.50
TXN-0000210,2025-08-22,WH-008,Quebec,SKU-1005,Sparkling Water - Lemon,Beverages,Outbound,-1369,C007,SO-29369,5.50,7529.50
TXN-0000211,2025-08-22,WH-011,West,SKU-1007,Energy Drink - Arctic Blast,Beverages,Inbound,950,,PO-35006,8.75,8312.50
TXN-0000212,2025-08-22,WH-001,Atlantic,SKU-1014,Deodorant - Fresh Scent,Personal Care,Outbound,-410,C007,SO-36724,10.25,4202.50
TXN-0000213,2025-08-22,WH-007,Quebec,SKU-1016,Dish Soap - Citrus,Household Cleaning,Outbound,-1065,C001,SO-28098,6.25,6656.25
TXN-0000214,2025-08-22,WH-009,Quebec,SKU-1006,Iced Tea - Peach,Beverages,Outbound,-1456,C008,SO-78875,4.25,6188.00
TXN-0000215,2025-08-22,WH-007,Quebec,SKU-1010,Hand Soap - Lavender,Personal Care,Adjustment,8,,ADJ-79878,8.25,66.00
TXN-0000216,2025-08-22,WH-006,Ontario,SKU-1017,Laundry Detergent Pods,Household Cleaning,Outbound,-1494,C005,SO-89963,18.50,27639.00
TXN-0000217,2025-08-22,WH-008,Quebec,SKU-1006,Iced Tea - Peach,Beverages,Adjustment,-15,,ADJ-83149,4.25,63.75
TXN-0000218,2025-08-22,WH-005,Ontario,SKU-1007,Energy Drink - Arctic Blast,Beverages,Transfer,494,,TR-37168,8.75,4322.50
TXN-0000219,2025-08-22,WH-012,West,SKU-1022,Probiotics Daily,Health & Wellness,Outbound,-1082,,SO-83464,22.50,24345.00
TXN-0000220,2025-08-22,WH-013,West,SKU-1023,Fiber Supplement Powder,Health & Wellness,Inbound,999,,PO-85166,16.75,16733.25
TXN-0000221,2025-08-22,WH-011,West,SKU-1017,Laundry Detergent Pods,Household Cleaning,Outbound,-908,,SO-29198,18.50,16798.00
TXN-0000222,2025-08-22,WH-005,Ontario,SKU-1001,Trail Mix - Canadian Blend,Snacks & Confectionery,Inbound,823,,PO-55398,5.25,4320.75
TXN-0000223,2025-08-22,WH-008,Quebec,SKU-1020,Vitamin C Gummies,Health & Wellness,Inbound,2462,,PO-38047,8.75,21542.50
TXN-0000224,2025-08-22,WH-004,Ontario,SKU-1017,Laundry Detergent Pods,Household Cleaning,Inbound,2802,,PO-45601,18.50,51837.00
TXN-0000225,2025-08-22,WH-003,Atlantic,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Outbound,-1301,C004,SO-41779,4.20,5464.20
TXN-0000226,2025-08-22,WH-001,Atlantic,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Transfer,-385,,TR-16880,12.50,4812.50
TXN-0000227,2025-08-22,WH-002,Atlantic,SKU-1013,Toothpaste - Whitening,Personal Care,Outbound,-1067,C002,SO-99285,6.50,6935.50
TXN-0000228,2025-08-22,WH-013,West,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Inbound,2754,,PO-30701,6.80,18727.20
TXN-0000229,2025-08-22,WH-007,Quebec,SKU-1020,Vitamin C Gummies,Health & Wellness,Transfer,-257,,TR-47649,8.75,2248.75
TXN-0000230,2025-08-22,WH-006,Ontario,SKU-1009,Cold Brew Coffee RTD,Beverages,Outbound,-283,C010,SO-40437,7.50,2122.50
TXN-0000231,2025-08-22,WH-009,Quebec,SKU-1023,Fiber Supplement Powder,Health & Wellness,Outbound,-176,C003,SO-64773,16.75,2948.00
TXN-0000232,2025-08-22,WH-003,Atlantic,SKU-1001,Trail Mix - Canadian Blend,Snacks & Confectionery,Adjustment,0,,ADJ-74930,5.25,0.00
TXN-0000233,2025-08-22,WH-003,Atlantic,SKU-1023,Fiber Supplement Powder,Health & Wellness,Adjustment,-13,,ADJ-14910,16.75,217.75
TXN-0000234,2025-08-22,WH-001,Atlantic,SKU-1009,Cold Brew Coffee RTD,Beverages,Outbound,-319,C006,SO-47298,7.50,2392.50
TXN-0000235,2025-08-22,WH-008,Quebec,SKU-1020,Vitamin C Gummies,Health & Wellness,Outbound,-1111,C003,SO-76088,8.75,9721.25
TXN-0000236,2025-08-22,WH-008,Quebec,SKU-1008,Coconut Water Organic,Beverages,Inbound,961,,PO-53343,9.25,8889.25
TXN-0000237,2025-08-22,WH-003,Atlantic,SKU-1023,Fiber Supplement Powder,Health & Wellness,Outbound,-626,C003,SO-11846,16.75,10485.50
TXN-0000238,2025-08-22,WH-012,West,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-1262,C004,SO-33002,8.25,10411.50
TXN-0000239,2025-08-22,WH-010,West,SKU-1020,Vitamin C Gummies,Health & Wellness,Transfer,363,,TR-21368,8.75,3176.25
TXN-0000240,2025-08-22,WH-007,Quebec,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Inbound,1075,,PO-72580,12.50,13437.50
TXN-0000241,2025-08-22,WH-006,Ontario,SKU-1007,Energy Drink - Arctic Blast,Beverages,Inbound,2071,,PO-40870,8.75,18121.25
TXN-0000242,2025-08-22,WH-008,Quebec,SKU-1024,Multivitamin Adult,Health & Wellness,Inbound,1850,,PO-49576,14.25,26362.50
TXN-0000243,2025-08-22,WH-010,West,SKU-1023,Fiber Supplement Powder,Health & Wellness,Outbound,-635,,SO-40972,16.75,10636.25
TXN-0000244,2025-08-22,WH-001,Atlantic,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Inbound,1756,,PO-30934,12.50,21950.00
TXN-0000245,2025-08-22,WH-007,Quebec,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Outbound,-736,C002,SO-93717,12.50,9200.00
TXN-0000246,2025-08-23,WH-006,Ontario,SKU-1019,Disinfecting Wipes,Household Cleaning,Inbound,1047,,PO-72676,11.25,11778.75
TXN-0000247,2025-08-23,WH-003,Atlantic,SKU-1014,Deodorant - Fresh Scent,Personal Care,Outbound,-1340,C006,SO-64505,10.25,13735.00
TXN-0000248,2025-08-23,WH-012,West,SKU-1017,Laundry Detergent Pods,Household Cleaning,Transfer,-113,,TR-42435,18.50,2090.50
TXN-0000249,2025-08-23,WH-011,West,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-267,C009,SO-68556,14.25,3804.75
TXN-0000250,2025-08-23,WH-009,Quebec,SKU-1022,Probiotics Daily,Health & Wellness,Outbound,-1255,C002,SO-18094,22.50,28237.50
TXN-0000251,2025-08-23,WH-009,Quebec,SKU-1016,Dish Soap - Citrus,Household Cleaning,Inbound,2698,,PO-29641,6.25,16862.50
TXN-0000252,2025-08-23,WH-003,Atlantic,SKU-1010,Hand Soap - Lavender,Personal Care,Transfer,-274,,TR-86434,8.25,2260.50
TXN-0000253,2025-08-23,WH-008,Quebec,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Transfer,128,,TR-27294,3.75,480.00
TXN-0000254,2025-08-23,WH-009,Quebec,SKU-1013,Toothpaste - Whitening,Personal Care,Outbound,-218,C009,SO-70604,6.50,1417.00
TXN-0000255,2025-08-23,WH-011,West,SKU-1009,Cold Brew Coffee RTD,Beverages,Outbound,-910,C005,SO-10395,7.50,6825.00
TXN-0000256,2025-08-23,WH-012,West,SKU-1006,Iced Tea - Peach,Beverages,Outbound,-192,C007,SO-55158,4.25,816.00
TXN-0000257,2025-08-23,WH-012,West,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Outbound,-223,C002,SO-71875,3.75,836.25
TXN-0000258,2025-08-23,WH-001,Atlantic,SKU-1009,Cold Brew Coffee RTD,Beverages,Outbound,-377,C007,SO-59081,7.50,2827.50
TXN-0000259,2025-08-23,WH-007,Quebec,SKU-1014,Deodorant - Fresh Scent,Personal Care,Transfer,-307,,TR-99486,10.25,3146.75
TXN-0000260,2025-08-23,WH-011,West,SKU-1017,Laundry Detergent Pods,Household Cleaning,Inbound,1924,,PO-25549,18.50,35594.00
TXN-0000261,2025-08-23,WH-003,Atlantic,SKU-1017,Laundry Detergent Pods,Household Cleaning,Outbound,-360,C004,SO-10455,18.50,6660.00
TXN-0000262,2025-08-23,WH-013,West,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Adjustment,9,,ADJ-98276,4.50,40.50
TXN-0000263,2025-08-23,WH-012,West,SKU-1017,Laundry Detergent Pods,Household Cleaning,Outbound,-876,C004,SO-42441,18.50,16206.00
TXN-0000264,2025-08-23,WH-008,Quebec,SKU-1011,Body Lotion - Unscented,Personal Care,Inbound,1272,,PO-24790,12.50,15900.00
TXN-0000265,2025-08-23,WH-001,Atlantic,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Outbound,-132,C004,SO-37011,12.50,1650.00
TXN-0000266,2025-08-23,WH-002,Atlantic,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Outbound,-1014,C010,SO-98083,4.20,4258.80
TXN-0000267,2025-08-23,WH-012,West,SKU-1001,Trail Mix - Canadian Blend,Snacks & Confectionery,Inbound,681,,PO-62725,5.25,3575.25
TXN-0000268,2025-08-23,WH-008,Quebec,SKU-1007,Energy Drink - Arctic Blast,Beverages,Outbound,-215,C003,SO-76046,8.75,1881.25
TXN-0000269,2025-08-23,WH-005,Ontario,SKU-1007,Energy Drink - Arctic Blast,Beverages,Transfer,394,,TR-85690,8.75,3447.50
TXN-0000270,2025-08-23,WH-010,West,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-756,C004,SO-49552,14.25,10773.00
TXN-0000271,2025-08-23,WH-003,Atlantic,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Outbound,-946,C005,SO-46064,12.50,11825.00
TXN-0000272,2025-08-23,WH-001,Atlantic,SKU-1017,Laundry Detergent Pods,Household Cleaning,Transfer,189,,TR-82856,18.50,3496.50
TXN-0000273,2025-08-23,WH-008,Quebec,SKU-1001,Trail Mix - Canadian Blend,Snacks & Confectionery,Adjustment,32,,ADJ-97994,5.25,168.00
TXN-0000274,2025-08-23,WH-007,Quebec,SKU-1016,Dish Soap - Citrus,Household Cleaning,Outbound,-952,C007,SO-29558,6.25,5950.00
TXN-0000275,2025-08-23,WH-005,Ontario,SKU-1012,Shampoo - Moisturizing,Personal Care,Inbound,2703,,PO-72065,15.75,42572.25
TXN-0000276,2025-08-23,WH-004,Ontario,SKU-1007,Energy Drink - Arctic Blast,Beverages,Outbound,-395,C008,SO-17552,8.75,3456.25
TXN-0000277,2025-08-23,WH-009,Quebec,SKU-1013,Toothpaste - Whitening,Personal Care,Adjustment,21,,ADJ-79467,6.50,136.50
TXN-0000278,2025-08-23,WH-003,Atlantic,SKU-1012,Shampoo - Moisturizing,Personal Care,Inbound,1332,,PO-53288,15.75,20979.00
TXN-0000279,2025-08-23,WH-011,West,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Transfer,-311,,TR-16755,3.75,1166.25
TXN-0000280,2025-08-23,WH-005,Ontario,SKU-1012,Shampoo - Moisturizing,Personal Care,Outbound,-1334,C001,SO-19539,15.75,21010.50
TXN-0000281,2025-08-23,WH-004,Ontario,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-1475,C009,SO-38444,14.25,21018.75
TXN-0000282,2025-08-23,WH-008,Quebec,SKU-1006,Iced Tea - Peach,Beverages,Transfer,-330,,TR-37762,4.25,1402.50
TXN-0000283,2025-08-23,WH-004,Ontario,SKU-1023,Fiber Supplement Powder,Health & Wellness,Inbound,2461,,PO-41797,16.75,41221.75
TXN-0000284,2025-08-23,WH-012,West,SKU-1019,Disinfecting Wipes,Household Cleaning,Outbound,-912,C004,SO-82362,11.25,10260.00
TXN-0000285,2025-08-23,WH-006,Ontario,SKU-1024,Multivitamin Adult,Health & Wellness,Inbound,2409,,PO-79946,14.25,34328.25
TXN-0000286,2025-08-23,WH-011,West,SKU-1011,Body Lotion - Unscented,Personal Care,Outbound,-836,C009,SO-75179,12.50,10450.00
TXN-0000287,2025-08-23,WH-008,Quebec,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Transfer,340,,TR-36624,4.20,1428.00
TXN-0000288,2025-08-23,WH-006,Ontario,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-1252,C004,SO-29126,8.25,10329.00
TXN-0000289,2025-08-23,WH-001,Atlantic,SKU-1008,Coconut Water Organic,Beverages,Outbound,-1296,C010,SO-64732,9.25,11988.00
TXN-0000290,2025-08-23,WH-005,Ontario,SKU-1004,Mixed Nuts Premium,Snacks & Confectionery,Inbound,1442,,PO-59786,6.80,9805.60
TXN-0000291,2025-08-23,WH-010,West,SKU-1007,Energy Drink - Arctic Blast,Beverages,Outbound,-1440,,SO-43728,8.75,12600.00
TXN-0000292,2025-08-23,WH-013,West,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Adjustment,32,,ADJ-74303,9.75,312.00
TXN-0000293,2025-08-23,WH-008,Quebec,SKU-1005,Sparkling Water - Lemon,Beverages,Outbound,-821,C003,SO-28344,5.50,4515.50
TXN-0000294,2025-08-23,WH-012,West,SKU-1017,Laundry Detergent Pods,Household Cleaning,Outbound,-1210,C001,SO-78674,18.50,22385.00
TXN-0000295,2025-08-23,WH-001,Atlantic,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Transfer,-158,,TR-64053,3.75,592.50
TXN-0000296,2025-08-23,WH-003,Atlantic,SKU-1020,Vitamin C Gummies,Health & Wellness,Inbound,1118,,PO-11198,8.75,9782.50
TXN-0000297,2025-08-23,WH-004,Ontario,SKU-1016,Dish Soap - Citrus,Household Cleaning,Outbound,-223,C010,SO-93588,6.25,1393.75
TXN-0000298,2025-08-23,WH-011,West,SKU-1019,Disinfecting Wipes,Household Cleaning,Transfer,-163,,TR-10866,11.25,1833.75
TXN-0000299,2025-08-23,WH-009,Quebec,SKU-1017,Laundry Detergent Pods,Household Cleaning,Outbound,-134,C009,SO-46010,18.50,2479.00
TXN-0000300,2025-08-23,WH-009,Quebec,SKU-1009,Cold Brew Coffee RTD,Beverages,Inbound,2263,,PO-33496,7.50,16972.50
TXN-0000301,2025-08-23,WH-002,Atlantic,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Outbound,-593,C004,SO-91235,4.20,2490.60
TXN-0000302,2025-08-23,WH-009,Quebec,SKU-1008,Coconut Water Organic,Beverages,Transfer,-364,,TR-58896,9.25,3367.00
TXN-0000303,2025-08-23,WH-007,Quebec,SKU-1014,Deodorant - Fresh Scent,Personal Care,Outbound,-562,C005,SO-99658,10.25,5760.50
TXN-0000304,2025-08-23,WH-002,Atlantic,SKU-1020,Vitamin C Gummies,Health & Wellness,Adjustment,33,,ADJ-14152,8.75,288.75
TXN-0000305,2025-08-23,WH-002,Atlantic,SKU-1012,Shampoo - Moisturizing,Personal Care,Outbound,-1231,C008,SO-17355,15.75,19388.25
TXN-0000306,2025-08-23,WH-011,West,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Outbound,-269,C008,SO-66873,4.50,1210.50
TXN-0000307,2025-08-23,WH-011,West,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-295,C009,SO-15577,8.25,2433.75
TXN-0000308,2025-08-23,WH-004,Ontario,SKU-1006,Iced Tea - Peach,Beverages,Transfer,390,,TR-45532,4.25,1657.50
TXN-0000309,2025-08-23,WH-001,Atlantic,SKU-1002,Potato Chips - Sea Salt,Snacks & Confectionery,Outbound,-674,C009,SO-83860,3.75,2527.50
TXN-0000310,2025-08-23,WH-011,West,SKU-1001,Trail Mix - Canadian Blend,Snacks & Confectionery,Inbound,1788,,PO-12052,5.25,9387.00
TXN-0000311,2025-08-23,WH-004,Ontario,SKU-1018,Glass Cleaner,Household Cleaning,Inbound,2131,,PO-20084,7.80,16621.80
TXN-0000312,2025-08-23,WH-005,Ontario,SKU-1005,Sparkling Water - Lemon,Beverages,Outbound,-1260,C007,SO-98740,5.50,6930.00
TXN-0000313,2025-08-23,WH-009,Quebec,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-386,C002,SO-75639,8.25,3184.50
TXN-0000314,2025-08-23,WH-012,West,SKU-1011,Body Lotion - Unscented,Personal Care,Inbound,2290,,PO-40427,12.50,28625.00
TXN-0000315,2025-08-23,WH-002,Atlantic,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-1357,C010,SO-61996,8.25,11195.25
TXN-0000316,2025-08-23,WH-013,West,SKU-1010,Hand Soap - Lavender,Personal Care,Inbound,1619,,PO-69054,8.25,13356.75
TXN-0000317,2025-08-23,WH-008,Quebec,SKU-1007,Energy Drink - Arctic Blast,Beverages,Outbound,-868,C007,SO-34345,8.75,7595.00
TXN-0000318,2025-08-23,WH-011,West,SKU-1018,Glass Cleaner,Household Cleaning,Outbound,-275,C010,SO-48715,7.80,2145.00
TXN-0000319,2025-08-23,WH-013,West,SKU-1007,Energy Drink - Arctic Blast,Beverages,Outbound,-268,C005,SO-30214,8.75,2345.00
TXN-0000320,2025-08-23,WH-007,Quebec,SKU-1022,Probiotics Daily,Health & Wellness,Outbound,-415,C007,SO-51507,22.50,9337.50
TXN-0000321,2025-08-23,WH-006,Ontario,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Inbound,1762,,PO-68292,4.20,7400.40
TXN-0000322,2025-08-23,WH-006,Ontario,SKU-1024,Multivitamin Adult,Health & Wellness,Inbound,1042,,PO-21442,14.25,14848.50
TXN-0000323,2025-08-23,WH-003,Atlantic,SKU-1013,Toothpaste - Whitening,Personal Care,Outbound,-1236,C009,SO-63483,6.50,8034.00
TXN-0000324,2025-08-23,WH-002,Atlantic,SKU-1000,Maple Crunch Granola Bars,Snacks & Confectionery,Inbound,2770,,PO-22198,4.50,12465.00
TXN-0000325,2025-08-23,WH-010,West,SKU-1019,Disinfecting Wipes,Household Cleaning,Outbound,-888,C001,SO-48253,11.25,9990.00
TXN-0000326,2025-08-23,WH-007,Quebec,SKU-1012,Shampoo - Moisturizing,Personal Care,Outbound,-1245,C004,SO-84967,15.75,19608.75
TXN-0000327,2025-08-23,WH-009,Quebec,SKU-1005,Sparkling Water - Lemon,Beverages,Outbound,-447,C003,SO-45247,5.50,2458.50
TXN-0000328,2025-08-23,WH-005,Ontario,SKU-1008,Coconut Water Organic,Beverages,Outbound,-229,C003,SO-66973,9.25,2118.25
TXN-0000329,2025-08-23,WH-005,Ontario,SKU-1013,Toothpaste - Whitening,Personal Care,Inbound,815,,PO-57333,6.50,5297.50
TXN-0000330,2025-08-23,WH-005,Ontario,SKU-1007,Energy Drink - Arctic Blast,Beverages,Outbound,-1115,C010,SO-90828,8.75,9756.25
TXN-0000331,2025-08-23,WH-004,Ontario,SKU-1014,Deodorant - Fresh Scent,Personal Care,Inbound,1747,,PO-10887,10.25,17906.75
TXN-0000332,2025-08-23,WH-007,Quebec,SKU-1010,Hand Soap - Lavender,Personal Care,Transfer,268,,TR-53874,8.25,2211.00
TXN-0000333,2025-08-24,WH-011,West,SKU-1019,Disinfecting Wipes,Household Cleaning,Inbound,1813,,PO-89064,11.25,20396.25
TXN-0000334,2025-08-24,WH-012,West,SKU-1006,Iced Tea - Peach,Beverages,Outbound,-463,C007,SO-51830,4.25,1967.75
TXN-0000335,2025-08-24,WH-005,Ontario,SKU-1023,Fiber Supplement Powder,Health & Wellness,Outbound,-1105,C010,SO-41775,16.75,18508.75
TXN-0000336,2025-08-24,WH-006,Ontario,SKU-1012,Shampoo - Moisturizing,Personal Care,Inbound,2109,,PO-57843,15.75,33216.75
TXN-0000337,2025-08-24,WH-002,Atlantic,SKU-1018,Glass Cleaner,Household Cleaning,Inbound,2734,,PO-33583,7.80,21325.20
TXN-0000338,2025-08-24,WH-011,West,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-1045,C004,SO-67469,14.25,14891.25
TXN-0000339,2025-08-24,WH-013,West,SKU-1009,Cold Brew Coffee RTD,Beverages,Transfer,309,,TR-28242,7.50,2317.50
TXN-0000340,2025-08-24,WH-011,West,SKU-1009,Cold Brew Coffee RTD,Beverages,Inbound,1131,,PO-65460,7.50,8482.50
TXN-0000341,2025-08-24,WH-013,West,SKU-1012,Shampoo - Moisturizing,Personal Care,Inbound,2949,,PO-72814,15.75,46446.75
TXN-0000342,2025-08-24,WH-010,West,SKU-1012,Shampoo - Moisturizing,Personal Care,Outbound,-956,C009,SO-14818,15.75,15057.00
TXN-0000343,2025-08-24,WH-013,West,SKU-1011,Body Lotion - Unscented,Personal Care,Outbound,-1199,C010,SO-93647,12.50,14987.50
TXN-0000344,2025-08-24,WH-002,Atlantic,SKU-1003,Chocolate Wafer Cookies,Snacks & Confectionery,Outbound,-1446,C006,SO-31802,4.20,6073.20
TXN-0000345,2025-08-24,WH-011,West,SKU-1019,Disinfecting Wipes,Household Cleaning,Inbound,2136,,PO-53463,11.25,24030.00
TXN-0000346,2025-08-24,WH-013,West,SKU-1013,Toothpaste - Whitening,Personal Care,Inbound,903,,PO-43913,6.50,5869.50
TXN-0000347,2025-08-24,WH-004,Ontario,SKU-1016,Dish Soap - Citrus,Household Cleaning,Outbound,-1242,C010,SO-85397,6.25,7762.50
TXN-0000348,2025-08-24,WH-004,Ontario,SKU-1014,Deodorant - Fresh Scent,Personal Care,Outbound,-1048,C010,SO-75597,10.25,10742.00
TXN-0000349,2025-08-24,WH-003,Atlantic,SKU-1011,Body Lotion - Unscented,Personal Care,Adjustment,11,,ADJ-23703,12.50,137.50
TXN-0000350,2025-08-24,WH-005,Ontario,SKU-1013,Toothpaste - Whitening,Personal Care,Transfer,-457,,TR-55656,6.50,2970.50
TXN-0000351,2025-08-24,WH-005,Ontario,SKU-1010,Hand Soap - Lavender,Personal Care,Outbound,-523,C009,SO-73298,8.25,4314.75
TXN-0000352,2025-08-24,WH-006,Ontario,SKU-1015,Multi-Surface Cleaner,Household Cleaning,Inbound,2353,,PO-51800,9.75,22941.75
TXN-0000353,2025-08-24,WH-002,Atlantic,SKU-1009,Cold Brew Coffee RTD,Beverages,Inbound,971,,PO-12960,7.50,7282.50
TXN-0000354,2025-08-24,WH-006,Ontario,SKU-1020,Vitamin C Gummies,Health & Wellness,Inbound,1173,,PO-41970,8.75,10263.75
TXN-0000355,2025-08-24,WH-009,Quebec,SKU-1005,Sparkling Water - Lemon,Beverages,Outbound,-777,C009,SO-65885,5.50,4273.50
TXN-0000356,2025-08-24,WH-008,Quebec,SKU-1007,Energy Drink - Arctic Blast,Beverages,Outbound,-1389,C003,SO-34430,8.75,12153.75
TXN-0000357,2025-08-24,WH-011,West,SKU-1021,Protein Bars - Chocolate,Health & Wellness,Outbound,-159,C010,SO-35863,12.50,1987.50
TXN-0000358,2025-08-24,WH-008,Quebec,SKU-1018,Glass Cleaner,Household Cleaning,Outbound,-109,C004,SO-36972,7.80,850.20
TXN-0000359,2025-08-24,WH-005,Ontario,SKU-1024,Multivitamin Adult,Health & Wellness,Outbound,-228,C010,SO-23336,14.25,3249.00
